titles,source,file
Искусственный интеллект научили восстанавливать древние артефакты,not_clickbait,titles_naukatv
Определение кофеина в чае,not_clickbait,titles_naukatv
Что такое линза френеля?,not_clickbait,titles_naukatv
Солнечный шторм,not_clickbait,titles_naukatv
Бесперебойная наука,not_clickbait,titles_naukatv
"Технология CRISPR помогла создать муравьёв-мутантов, которые оказались антисоциальными",not_clickbait,titles_naukatv
Солнце в лампочке,not_clickbait,titles_naukatv
Ракета Falcon с грузовиком Dragon устремилась к МКС,not_clickbait,titles_naukatv
Миссия Чанъэ-4 совершила открытие на обратной стороне Луны,not_clickbait,titles_naukatv
Атомная альтернатива,not_clickbait,titles_naukatv
Правила взлома. Анонс,not_clickbait,titles_naukatv
"Физики придумали, как спасти кота Шрёдингера",not_clickbait,titles_naukatv
Снимай науку. Научное явление,not_clickbait,titles_naukatv
Настоящая история. Голоса из прошлого,not_clickbait,titles_naukatv
Анатомия монстров. Аэробус,not_clickbait,titles_naukatv
Что вы знаете о Луне?,not_clickbait,titles_naukatv
"Учёные выяснили, что пчёлы способны складывать и вычитать",not_clickbait,titles_naukatv
Рост кристаллов,not_clickbait,titles_naukatv
Искусственный интеллект,not_clickbait,titles_naukatv
Boeing представил новую модель скафандра для астронавтов,not_clickbait,titles_naukatv
"Мышь спасли от диабета, пересадив поджелудочную железу, выращенную в теле крысы",not_clickbait,titles_naukatv
Пластики: мифы и реальность,not_clickbait,titles_naukatv
В Эфиопии найдены древнейшие режущие инструменты,not_clickbait,titles_naukatv
Разработана самоохлаждающаяся ткань,not_clickbait,titles_naukatv
Чипсы - вред или польза?,not_clickbait,titles_naukatv
Компьютерное зрение,not_clickbait,titles_naukatv
Опыт с молоком,not_clickbait,titles_naukatv
Вопрос науки: Для чего человеку бактерии?,not_clickbait,titles_naukatv
Снимай науку. Эксперимент,not_clickbait,titles_naukatv
Непростые вещи. Жвачка,not_clickbait,titles_naukatv
Блинчики с курицей,not_clickbait,titles_naukatv
Краски фараона. Как устроен фейерверк,not_clickbait,titles_naukatv
Чемпионы по адаптации,not_clickbait,titles_naukatv
Фараонова змея и вулкан,not_clickbait,titles_naukatv
Ребро динозавра подарило самый древний образец мягких тканей,not_clickbait,titles_naukatv
Почему предметы бывают прозрачными?,not_clickbait,titles_naukatv
Теория относительности простыми словами,not_clickbait,titles_naukatv
Технология CRISPR впервые изменила окраску цветков растений,not_clickbait,titles_naukatv
Смещение магнитных полюсов Земли,not_clickbait,titles_naukatv
Исследование аэродинамики,not_clickbait,titles_naukatv
Фотохроника катастрофы,not_clickbait,titles_naukatv
Невидимая опасность,not_clickbait,titles_naukatv
Ядовитые минералы,not_clickbait,titles_naukatv
Уйти от погони,not_clickbait,titles_naukatv
За рулем,not_clickbait,titles_naukatv
"Десять жителей океана, которые вас удивят",not_clickbait,titles_naukatv
"Ученые полагают, что Тутанхамон мог быть сильным воином",not_clickbait,titles_naukatv
Космический запуск как шоу,not_clickbait,titles_naukatv
Мир в миниатюре. Поезда,not_clickbait,titles_naukatv
Шаг в будущее,not_clickbait,titles_naukatv
Сопротивление материала,not_clickbait,titles_naukatv
Археологи открыли «затерянный город» с помощью лазера,not_clickbait,titles_naukatv
Перелетная бабочка,not_clickbait,titles_naukatv
Вечная жизнь,not_clickbait,titles_naukatv
"Удивительно, но",not_clickbait,titles_naukatv
Главный редактор сайта телеканала «Наука» — о конкурсе «Снимай науку»,not_clickbait,titles_naukatv
Тест: Сможете ли вы выжить в космосе?,not_clickbait,titles_naukatv
«Вопрос науки»: Старение,not_clickbait,titles_naukatv
Охотник нашел в горах Монтаны останки древнего ящера,not_clickbait,titles_naukatv
Исследование ультразвукового локатора,not_clickbait,titles_naukatv
Неизвестное время,not_clickbait,titles_naukatv
«Вопрос науки»: Черные дыры,not_clickbait,titles_naukatv
Вечный двигатель,not_clickbait,titles_naukatv
Интервью со специалистом по блокчейну,not_clickbait,titles_naukatv
Непростые вещи. Автомобильные диски,not_clickbait,titles_naukatv
Автомат Калашникова,not_clickbait,titles_naukatv
Интегральная схема: Начало,not_clickbait,titles_naukatv
Волшебники из кванторума,not_clickbait,titles_naukatv
Пейнтбольный шарик,not_clickbait,titles_naukatv
Цветные превращения дихромата калия,not_clickbait,titles_naukatv
О чём рассказал поляризованный свет: яркая звезда вращается на пределе возможного,not_clickbait,titles_naukatv
Элементарные открытия. История познания,not_clickbait,titles_naukatv
Новости иранской археологии: два древних города и одна трепанация черепа,not_clickbait,titles_naukatv
"Учёные выяснили, как производили алкоголь в древнем Китае",not_clickbait,titles_naukatv
Электросила. Фильм 1,not_clickbait,titles_naukatv
Жидкости разной плотности,not_clickbait,titles_naukatv
Испытание бессонницей,not_clickbait,titles_naukatv
Опыты дилетанта. Повар,not_clickbait,titles_naukatv
В канадском музее выставили огромное сердце кита,not_clickbait,titles_naukatv
Год на орбите. Космическая еда,not_clickbait,titles_naukatv
Гагаринский урок,not_clickbait,titles_naukatv
НАСА сообщило название своей новой миссии на Луну,not_clickbait,titles_naukatv
Подводная лодка,not_clickbait,titles_naukatv
«Наука есть»: Интервью с ведущими,not_clickbait,titles_naukatv
Интерес к научным дисциплинам заразителен,not_clickbait,titles_naukatv
Железная дорога,not_clickbait,titles_naukatv
Атомный краш-тест,not_clickbait,titles_naukatv
В чучеле пеликана случайно обнаружили 178-летнюю записку,not_clickbait,titles_naukatv
Анатомия монстров. Вертолет,not_clickbait,titles_naukatv
Для чего нужна математика?,not_clickbait,titles_naukatv
Американские дети верят в карму,not_clickbait,titles_naukatv
Биологи обнаружили морских личинок неизвестного вида,not_clickbait,titles_naukatv
Испытание скоростью,not_clickbait,titles_naukatv
Помощники в нашем доме,not_clickbait,titles_naukatv
Суда на воздушной подушке,not_clickbait,titles_naukatv
Подземные сокровища,not_clickbait,titles_naukatv
Большой скачок. Научное прогнозирование,not_clickbait,titles_naukatv
"Почему в море вода соленая, а в реке — пресная?",not_clickbait,titles_naukatv
Генетики закрутили раковины улиток в обратную сторону,not_clickbait,titles_naukatv
"Учёные обнаружили огромную полость, растущую под Антарктидой",not_clickbait,titles_naukatv
Китайский реактор превысил температуру Солнца в 6 раз,not_clickbait,titles_naukatv
Охранные системы,not_clickbait,titles_naukatv
В чем польза и опасность молока?,not_clickbait,titles_naukatv
Как 3Д-принтер печатает детали самолета,not_clickbait,titles_naukatv
Ученые предрекли создание приворотного зелья,not_clickbait,titles_naukatv
Зарождение жизни,not_clickbait,titles_naukatv
"Учёные выяснили, как питаются черви без рта и кишечника",not_clickbait,titles_naukatv
Самое древнее насекомое,not_clickbait,titles_naukatv
Миграции в дикой природе,not_clickbait,titles_naukatv
Дозаправка самолетов в воздухе,not_clickbait,titles_naukatv
Редактирование ДНК,not_clickbait,titles_naukatv
Почему наука такая сложная?,not_clickbait,titles_naukatv
Ученые Самарского университета создали гипербыстрый анализатор состава веществ,not_clickbait,titles_naukatv
Александр Львовский: о квантовых технологиях и душе,not_clickbait,titles_naukatv
Большой скачок. Феномен любви,not_clickbait,titles_naukatv
"Почему мы понимаем текст, в котором переставлены буквы?",not_clickbait,titles_naukatv
Тонкая физика,not_clickbait,titles_naukatv
Агрессия и секс неразрывно связаны в мужском мозге,not_clickbait,titles_naukatv
Как научить компьютеры видеть,not_clickbait,titles_naukatv
Фотонный элемент коммутации,not_clickbait,titles_naukatv
Что такое меридианы и параллели,not_clickbait,titles_naukatv
Как мы стали людьми,not_clickbait,titles_naukatv
Агрессивная среда. Радиация. Фильм первый,not_clickbait,titles_naukatv
В День российской науки: каких технологий боятся россияне?,not_clickbait,titles_naukatv
Физики получили изображение «неуловимой частицы»,not_clickbait,titles_naukatv
Что такое великое противостояние Марса и чем оно отличается от обычного,not_clickbait,titles_naukatv
Законы миграции,not_clickbait,titles_naukatv
Жизнь по законам математики,not_clickbait,titles_naukatv
Гормоны. На страже здоровья,not_clickbait,titles_naukatv
Ученые разгадали загадку мертвых бронированных динозавров,not_clickbait,titles_naukatv
Правила взлома. Огонь,not_clickbait,titles_naukatv
Научный баттл,not_clickbait,titles_naukatv
"Найден способ извлечения ДНК вымерших животных, \""замаринованных\"" в музейных коллекциях",not_clickbait,titles_naukatv
Географический бестиарий,not_clickbait,titles_naukatv
5 фантастических реакций,not_clickbait,titles_naukatv
Пять теорий скорого апокалипсиса,not_clickbait,titles_naukatv
История исламской цивилизации. Часть 2. Кааба,not_clickbait,titles_naukatv
Год на орбите. Всё ради науки,not_clickbait,titles_naukatv
Вселенские рекорды: Самые-самые в космосе,not_clickbait,titles_naukatv
Правила взлома. Вода,not_clickbait,titles_naukatv
Металлы и неметаллы,not_clickbait,titles_naukatv
Стоит ли доверять всю работу компьютеру?,not_clickbait,titles_naukatv
Монстры внутри нас,not_clickbait,titles_naukatv
«Кулинарные истории» – новая книга от редакции журнала «Наука и жизнь»,not_clickbait,titles_naukatv
Японские физики обнаружили «самую странную» частицу,not_clickbait,titles_naukatv
Научные события — итоги 2018 года: ежегодный рейтинг телеканала «Наука»,not_clickbait,titles_naukatv
Объединенный институт высоких температур. Фильм 1,not_clickbait,titles_naukatv
Энергетика без аварий,not_clickbait,titles_naukatv
Череп возрастом 13 миллионов лет поведал антропологам об общих предках людей и обезьян,not_clickbait,titles_naukatv
TESS нашла первый в мире «сверхгорячий Нептун»,not_clickbait,titles_naukatv
Медицина будущего. Диагностика,not_clickbait,titles_naukatv
Кухня ХХ века,not_clickbait,titles_naukatv
Суета вокруг полюсов,not_clickbait,titles_naukatv
"Осторожно, печатает обезьяна!",not_clickbait,titles_naukatv
"Британские историки утверждают, что нашли Атлантиду",not_clickbait,titles_naukatv
Особо опасные машины,not_clickbait,titles_naukatv
Что такое эффект Брауна,not_clickbait,titles_naukatv
Обувь как символ,not_clickbait,titles_naukatv
Будущее глазами предков,not_clickbait,titles_naukatv
Выращивание перепелов в домашних условиях,not_clickbait,titles_naukatv
Пять удивительных экспериментов,not_clickbait,titles_naukatv
Химия вкуса. Фильм 1,not_clickbait,titles_naukatv
Как выглядит водопровод на космической станции?,not_clickbait,titles_naukatv
Немые свидетели,not_clickbait,titles_naukatv
Подключение к мозгу,not_clickbait,titles_naukatv
"Дрессированный паук, кислотное небо Юпитера и тысячи древних книг",not_clickbait,titles_naukatv
Апокалипсис не сегодня,not_clickbait,titles_naukatv
Искусство микроскопии,not_clickbait,titles_naukatv
"На МКС найдены бактерии, устойчивые к антибиотикам",not_clickbait,titles_naukatv
"Древние технологии в наши дни. Николай Васютин, Иван Семьян, Федор Мокеев",not_clickbait,titles_naukatv
10 выдающихся женщин-ученых,not_clickbait,titles_naukatv
Космический рейс 2018,not_clickbait,titles_naukatv
Футбольный мяч,not_clickbait,titles_naukatv
Вундеркинды: генетика или воспитание?,not_clickbait,titles_naukatv
Репортаж из Новгородского университета,not_clickbait,titles_naukatv
Что такое эволюция и будем ли мы развиваться дальше?,not_clickbait,titles_naukatv
Тайны мозга. Фильм 2,not_clickbait,titles_naukatv
Нейронный контроль поведения или дистанционное управление живыми объектами,not_clickbait,titles_naukatv
Британский учёный разгадал шифр рукописи Войнича,not_clickbait,titles_naukatv
Запах преступления,not_clickbait,titles_naukatv
Следственный эксперимент. Мыслить как преступник,not_clickbait,titles_naukatv
Бионика. Подводный мир,not_clickbait,titles_naukatv
Испытание холодом,not_clickbait,titles_naukatv
Бактерии против  рака,not_clickbait,titles_naukatv
как в жару донести до дома мороженое?,not_clickbait,titles_naukatv
Психология социальной сети,not_clickbait,titles_naukatv
Как распознать химическую реакцию,not_clickbait,titles_naukatv
7 историй случайных изобретений,not_clickbait,titles_naukatv
Что такое норма,not_clickbait,titles_naukatv
Найден способ превращать окно в зеркало и обратно,not_clickbait,titles_naukatv
Звучащие бокалы,not_clickbait,titles_naukatv
У берегов Испании обнаружен затонувший древнеримский корабль,not_clickbait,titles_naukatv
Демография. Болезнь роста,not_clickbait,titles_naukatv
Что такое нейрохакинг?,not_clickbait,titles_naukatv
Устройство SmartLight,not_clickbait,titles_naukatv
Яркий мир,not_clickbait,titles_naukatv
"Грибы, делающие из муравьев зомби, адаптировались к изменениям климата",not_clickbait,titles_naukatv
как хранить фрукты и овощи на балконе зимой,not_clickbait,titles_naukatv
Морская болезнь,not_clickbait,titles_naukatv
Получение йодида азота,not_clickbait,titles_naukatv
Сыровары. Как производят сыр,not_clickbait,titles_naukatv
Полезный для овощей биопрепарат,not_clickbait,titles_naukatv
Нездоровый сезон. Тревожная хроника,not_clickbait,titles_naukatv
Глобализация в Средневековье,not_clickbait,titles_naukatv
Триангуляция вокруг тебя,not_clickbait,titles_naukatv
В НАСА назвали самые главные качества кандидатов для миссии на Марс,not_clickbait,titles_naukatv
Всасывание воды,not_clickbait,titles_naukatv
Из-за чего начался Первый крестовый поход?,not_clickbait,titles_naukatv
Жертвы собственных изобретений,not_clickbait,titles_naukatv
ВИЧ. Максим Казарновский,not_clickbait,titles_naukatv
как сохранить мороженое в жару,not_clickbait,titles_naukatv
Вихревые кольца,not_clickbait,titles_naukatv
Час-пик. Технологии против пробок,not_clickbait,titles_naukatv
Лабиринты памяти,not_clickbait,titles_naukatv
Теория «чистого листа» или почему люди не рождаются добрыми,not_clickbait,titles_naukatv
Психология денег,not_clickbait,titles_naukatv
Моделирование легких курильщика,not_clickbait,titles_naukatv
Взрослые проблемы детских игрушек,not_clickbait,titles_naukatv
Дети на троне,not_clickbait,titles_naukatv
Новый тест SHERLOCK открывает охоту на патогены и мутации,not_clickbait,titles_naukatv
Животные из фантазий,not_clickbait,titles_naukatv
Система регулирования атмосферы,not_clickbait,titles_naukatv
Акростих о Марии Склодовской-Кюри,not_clickbait,titles_naukatv
Создан гибрид человека и свиньи. Каковы преимущества и риски спорной методики?,not_clickbait,titles_naukatv
Определение свежести куриных яиц методом овоскопирования,not_clickbait,titles_naukatv
Инновационный рыбный желатин,not_clickbait,titles_naukatv
Год на орбите. Михаил Корниенко. Вопросы и ответы,not_clickbait,titles_naukatv
Тесла был бы доволен: новая технология беспроводной зарядки побила все рекорды,not_clickbait,titles_naukatv
Наука в лицах: Бобренко,not_clickbait,titles_naukatv
Лемпертовские чтения 2018,not_clickbait,titles_naukatv
"На Аляске найден вид птиц, которые пахнут мандаринами",not_clickbait,titles_naukatv
Как перфекционизм влияет на сон,not_clickbait,titles_naukatv
Палеонтологи обнаружили новое звено эволюции птиц,not_clickbait,titles_naukatv
Умер последний белый носорог на Земле — что это значит?,not_clickbait,titles_naukatv
Нейробиологи декодируют речевые сигналы мозга в письменный текст,not_clickbait,titles_naukatv
День зависимости,not_clickbait,titles_naukatv
Законы жизни. Размножение,not_clickbait,titles_naukatv
Большой скачок. Грибы,not_clickbait,titles_naukatv
Бактерии внутри опухоли саботируют химиотерапию,not_clickbait,titles_naukatv
"Изучение свойств  индикаторов, содержащихся  в растениях",not_clickbait,titles_naukatv
Химия вкуса,not_clickbait,titles_naukatv
Опыт с шариком и гвоздями,not_clickbait,titles_naukatv
Физики впервые точно измерили слабое ядерное взаимодействие,not_clickbait,titles_naukatv
Кухня императоров,not_clickbait,titles_naukatv
Испытание погружением,not_clickbait,titles_naukatv
Нейросеть научили распознавать фейковые новости,not_clickbait,titles_naukatv
Термоядерный синтез. Энергия будущего,not_clickbait,titles_naukatv
Математика как очень сложный способ получения удовольствия,not_clickbait,titles_naukatv
Законы жизни. Смерть,not_clickbait,titles_naukatv
Экологическое воспитание,not_clickbait,titles_naukatv
В Луксоре найдена 3000-летняя египетская гробница,not_clickbait,titles_naukatv
Правила жизни 100-летнего человека. Окинава,not_clickbait,titles_naukatv
EXперименты. Сжечь всё! Фильм 3,not_clickbait,titles_naukatv
Биомедицина: трудно быть богом,not_clickbait,titles_naukatv
Самый важный минерал. Соль,not_clickbait,titles_naukatv
Запасы на черный день,not_clickbait,titles_naukatv
Лабораториум: Многослойная жидкость,not_clickbait,titles_naukatv
Палеонтологи нашли кембрийского «Тысячелетнего сокола»,not_clickbait,titles_naukatv
Огненная метель,not_clickbait,titles_naukatv
Китайский учёный сообщил о рождении генетически модифицированных детей,not_clickbait,titles_naukatv
Жизнь в мегаполисе,not_clickbait,titles_naukatv
Лошади и война,not_clickbait,titles_naukatv
Серебряное зеркало,not_clickbait,titles_naukatv
Под Брянском нашли «Венеру» ледникового периода,not_clickbait,titles_naukatv
"Было — стало: животные, меняющие окраску зимой",not_clickbait,titles_naukatv
Разработана игра-конкурс для нейросетевых ботов,not_clickbait,titles_naukatv
Время. Премьера на телеканале ТВ,not_clickbait,titles_naukatv
Еда будущего,not_clickbait,titles_naukatv
Учёные против мифов,not_clickbait,titles_naukatv
Зачем еноты полощут? Научное объяснение,not_clickbait,titles_naukatv
Искусственные отпечатки пальцев помогут отличить ценные предметы от подделок,not_clickbait,titles_naukatv
Оппозицию Юпитера можно наблюдать в ночном небе весь май,not_clickbait,titles_naukatv
Несколько фактов о Стиве Джобсе,not_clickbait,titles_naukatv
"Смартфоны получат ""новое зрение""",not_clickbait,titles_naukatv
Открыт новый вид смерти звезд,not_clickbait,titles_naukatv
Интервью с охотником за звездами,not_clickbait,titles_naukatv
Инженеры переводят мозговые сигналы в речь,not_clickbait,titles_naukatv
Космические пейзажи,not_clickbait,titles_naukatv
Реактивная струя,not_clickbait,titles_naukatv
Космос как лаборатория,not_clickbait,titles_naukatv
Как работают ученые,not_clickbait,titles_naukatv
Медицина будущего. Наномедицина,not_clickbait,titles_naukatv
Откуда берется дежавю?,not_clickbait,titles_naukatv
Защита от сотрясений мозга,not_clickbait,titles_naukatv
Дрожь земли. 2 фильм,not_clickbait,titles_naukatv
"Генетики впервые доказали, что среди военачальников викингов были женщины",not_clickbait,titles_naukatv
Группы крови,not_clickbait,titles_naukatv
Опыты по физике,not_clickbait,titles_naukatv
Гид по фестивалю «Политех»,not_clickbait,titles_naukatv
"Александр Каплан: о киборгах, экзоскелетах и тайнах нашего мозга",not_clickbait,titles_naukatv
Волшебные бумажки,not_clickbait,titles_naukatv
Еще один тест,not_clickbait,titles_naukatv
"Мозг: где находится моё ""Я""",not_clickbait,titles_naukatv
Термоядерный синтез. Ловушка для Солнца,not_clickbait,titles_naukatv
ЕХперименты. Необычные здания мира. Фильм 2,not_clickbait,titles_naukatv
Новый вид плесени поедает древний португальский собор,not_clickbait,titles_naukatv
7 долгосрочных экспериментов,not_clickbait,titles_naukatv
Во Владивостоке открывается банк биомолекул,not_clickbait,titles_naukatv
Большой скачок. Тепло против холода,not_clickbait,titles_naukatv
Видеть насквозь,not_clickbait,titles_naukatv
Деревянное будущее,not_clickbait,titles_naukatv
Музыка оказалась способна повысить привлекательность мужчин в глазах женщин,not_clickbait,titles_naukatv
Почему мы считаем себя особенными?,not_clickbait,titles_naukatv
Глобальное потепление или ледниковый период?,not_clickbait,titles_naukatv
EXперименты. Раскрасить всё!,not_clickbait,titles_naukatv
Fablab Ural,not_clickbait,titles_naukatv
"Жизнь клубники, черная дыра в кармане и урановый лом в ртути",not_clickbait,titles_naukatv
Астрофизики обнаружили самую массивную нейтронную звезду,not_clickbait,titles_naukatv
Полное погружение. Фильм 2,not_clickbait,titles_naukatv
Зарождение и рост микрогалактики,not_clickbait,titles_naukatv
Складки на ткани пространства-времени,not_clickbait,titles_naukatv
Генетики случайно спроектировали мышей с необычными хвостами,not_clickbait,titles_naukatv
Дыхание почв,not_clickbait,titles_naukatv
"Вера, надежда, наука",not_clickbait,titles_naukatv
Чем заменить аспирин,not_clickbait,titles_naukatv
Теория струн & 4 измерение,not_clickbait,titles_naukatv
Интересные факты о растениях,not_clickbait,titles_naukatv
По следам животных,not_clickbait,titles_naukatv
Таинственное письмо,not_clickbait,titles_naukatv
Планы застройки Луны,not_clickbait,titles_naukatv
Домашние паразиты,not_clickbait,titles_naukatv
Бионика. Власть паутины,not_clickbait,titles_naukatv
Происхождение речи,not_clickbait,titles_naukatv
Человек измеренный,not_clickbait,titles_naukatv
Российские астрофизики смоделировали зиму на Марсе,not_clickbait,titles_naukatv
"Обнаружены останки огромного льва, который бродил по Кении 200 тысяч лет назад",not_clickbait,titles_naukatv
Что вы знаете про Новый год?,not_clickbait,titles_naukatv
Опыт с карандашами,not_clickbait,titles_naukatv
В поисках абсолютной гармонии,not_clickbait,titles_naukatv
Третий закон Ньютона,not_clickbait,titles_naukatv
"Часы-хамон и поросячий хвостик: ученые выяснили, как работал древнеримский \""Ролекс\""",not_clickbait,titles_naukatv
Выбор оптимального источника освещения,not_clickbait,titles_naukatv
Ответить на звонок можно будет мимическим жестом,not_clickbait,titles_naukatv
"Палеоантропологи выяснили, когда человек отделился от неандертальца",not_clickbait,titles_naukatv
Научные сенсации - 2016. Большой скачок,not_clickbait,titles_naukatv
Археологи нашли старинного русского «динозавра в ошейнике»,not_clickbait,titles_naukatv
Термоядерный синтез,not_clickbait,titles_naukatv
В поисках таинственного острова,not_clickbait,titles_naukatv
Астрономы обнаружили воду в атмосфере далёкой планеты,not_clickbait,titles_naukatv
Жёсткость водопроводной воды и способы её устранения,not_clickbait,titles_naukatv
Учёные открыли новый тип магнита,not_clickbait,titles_naukatv
Непростые вещи. Соль,not_clickbait,titles_naukatv
Большой скачок. Океанариум изнутри,not_clickbait,titles_naukatv
Disney научил проволочных роботов двигаться плавно,not_clickbait,titles_naukatv
Археологи нашли «сокровищницу» под валом Адриана в Великобритании,not_clickbait,titles_naukatv
Эксперт вычислил возможного автора манускрипта Войнича,not_clickbait,titles_naukatv
Пессимисты об инновациях прошлого,not_clickbait,titles_naukatv
Нобелевская премия 2018 по химии. Объявление лауреатов,not_clickbait,titles_naukatv
Роботизированная сборка кубика рубика,not_clickbait,titles_naukatv
Испытание страхом,not_clickbait,titles_naukatv
Здоровое питание. Елена Мотова,not_clickbait,titles_naukatv
Как отличать псевдонауку,not_clickbait,titles_naukatv
НАСА представило прототип нового межпланетного модуля,not_clickbait,titles_naukatv
Испытание сверхнагрузкой,not_clickbait,titles_naukatv
Метод микроэлектрофореза,not_clickbait,titles_naukatv
Правила взлома. Новый год,not_clickbait,titles_naukatv
Фараонова змея,not_clickbait,titles_naukatv
Прибор для слепых и слабовидящих людей,not_clickbait,titles_naukatv
Законы жизни. Невидимые творцы,not_clickbait,titles_naukatv
"Цветы, которые светятся в ультрафиолетовых лучах",not_clickbait,titles_naukatv
Химические вулканы,not_clickbait,titles_naukatv
Пептиды в жизни человека,not_clickbait,titles_naukatv
Чёртов мыс,not_clickbait,titles_naukatv
Выжить в космосе. Владимир Сурдин.,not_clickbait,titles_naukatv
Все правители Европы в одном видео,not_clickbait,titles_naukatv
Миклухо-Маклай исследует культуру папуасов,not_clickbait,titles_naukatv
Недостаток сна может быстро справиться с симптомами депрессии,not_clickbait,titles_naukatv
"Биологи выяснили, в чём секрет успеха нашей цивилизации",not_clickbait,titles_naukatv
Детекция лжи,not_clickbait,titles_naukatv
Природные абстракции,not_clickbait,titles_naukatv
"Методика \""чтения мыслей\"" позволила полностью парализованными пациентам ответить на вопросы",not_clickbait,titles_naukatv
Британские учёные и гиппокамп,not_clickbait,titles_naukatv
Колонизация Нового Света за 10 минут,not_clickbait,titles_naukatv
На пределе. Испытания. Опасный газ,not_clickbait,titles_naukatv
Гнев Земли,not_clickbait,titles_naukatv
Звуковой резонанс,not_clickbait,titles_naukatv
"Одно стекло против ""телевика""",not_clickbait,titles_naukatv
Рановато: «Кьюриосити» прислал фото странных облаков Марса,not_clickbait,titles_naukatv
Как дикое сделать культурным?,not_clickbait,titles_naukatv
Я - имитация. Еда,not_clickbait,titles_naukatv
Агрономические работы,not_clickbait,titles_naukatv
5 исследований по акустике,not_clickbait,titles_naukatv
Змея вас слышит,not_clickbait,titles_naukatv
"Стало известно, как космос повлиял на одного из близнецов-астронавтов",not_clickbait,titles_naukatv
Сила тяжести,not_clickbait,titles_naukatv
Coca-Cola-вред или польза,not_clickbait,titles_naukatv
Топ открытий молодых ученых России,not_clickbait,titles_naukatv
Разработан новый портативный сканер мозга,not_clickbait,titles_naukatv
Агрессивная среда. Что скрывают невидимки? Микромир,not_clickbait,titles_naukatv
Настоящая история. Откуда мы родом,not_clickbait,titles_naukatv
Правила взлома. Электричество,not_clickbait,titles_naukatv
История болезней,not_clickbait,titles_naukatv
Правила жизни 100-летнего человека. Италия,not_clickbait,titles_naukatv
На дне,not_clickbait,titles_naukatv
Впервые обнаружены «летающие» млекопитающие юрского периода,not_clickbait,titles_naukatv
Поваренная соль и глюкоза? Выращиваем кристаллы!,not_clickbait,titles_naukatv
Тайны тамплиеров,not_clickbait,titles_naukatv
На колесах,not_clickbait,titles_naukatv
Настоящая история. Диагноз через тысячи лет,not_clickbait,titles_naukatv
"Разработка БАДа, содержащего селен",not_clickbait,titles_naukatv
Иллюзия времени,not_clickbait,titles_naukatv
Джуманджи. Животные в мегаполисе. Собаки,not_clickbait,titles_naukatv
Смертельный автограф,not_clickbait,titles_naukatv
Средневековая кухня. Кухня государей,not_clickbait,titles_naukatv
"Лингвист объяснил, почему мы так часто говорим «в» и «на»",not_clickbait,titles_naukatv
На Луне обнаружены следы «лунотрясений»,not_clickbait,titles_naukatv
Ученые обнаружили признаки жизни после смерти,not_clickbait,titles_naukatv
За нами следят,not_clickbait,titles_naukatv
Трактор на биотопливе,not_clickbait,titles_naukatv
Яйцо в бутылке,not_clickbait,titles_naukatv
Поющие бокалы,not_clickbait,titles_naukatv
Потепление. Обратный отсчёт,not_clickbait,titles_naukatv
Инженерная мысль,not_clickbait,titles_naukatv
В каком отделе мозга находится воля?,not_clickbait,titles_naukatv
Большая чистка. Фильм 2,not_clickbait,titles_naukatv
Гейзеры для ванн,not_clickbait,titles_naukatv
Страница не найдена,not_clickbait,titles_naukatv
Лженаука: бесполезные медицинские приборы,not_clickbait,titles_naukatv
Шведские археологи нашли корабль времен Великой Северной войны с Россией,not_clickbait,titles_naukatv
Золотые рыбки умеют производить алкоголь,not_clickbait,titles_naukatv
Смертельные опыты. Вакцины,not_clickbait,titles_naukatv
Нобелевская премия 2018 по физике. Объявление лауреатов,not_clickbait,titles_naukatv
"Производство гидрофобного средства на основе ""эффекта лотоса""",not_clickbait,titles_naukatv
Новое тело,not_clickbait,titles_naukatv
"Разработаны \""умные\"" очки с автоматической фокусировкой",not_clickbait,titles_naukatv
Укрощение воды,not_clickbait,titles_naukatv
Куклы и кукловоды. Манипуляция сознанием,not_clickbait,titles_naukatv
Искусственные клетки могут чувствовать и реагировать на окружающую среду,not_clickbait,titles_naukatv
Китайские власти подтвердили рождение ГМО-детей,not_clickbait,titles_naukatv
Гликемический индекс продуктов,not_clickbait,titles_naukatv
Химические и физические опыты в развлекательной форме,not_clickbait,titles_naukatv
Как фанера...,not_clickbait,titles_naukatv
Вирусам дорога закрыта: органы ГМ-свиней стали менее опасными для человека,not_clickbait,titles_naukatv
Депрессия: как распознать и как бороться?,not_clickbait,titles_naukatv
Невечная мерзлота,not_clickbait,titles_naukatv
Левитация по-английски,not_clickbait,titles_naukatv
Тест: Изобретено в России,not_clickbait,titles_naukatv
Анализ данных. Искусственные нейросети,not_clickbait,titles_naukatv
Ргуфксмит - колыбель спортивной науки,not_clickbait,titles_naukatv
Свойства композитных материалов,not_clickbait,titles_naukatv
Полное погружение. Фильм 1,not_clickbait,titles_naukatv
Индонезийский вулкан извергает молнии,not_clickbait,titles_naukatv
Цифровое производство,not_clickbait,titles_naukatv
Аутизм: неуловимый диагноз,not_clickbait,titles_naukatv
Поверхностное натяжение: эксперимент со спичками,not_clickbait,titles_naukatv
Эмоциональный интеллект,not_clickbait,titles_naukatv
Почему поднимается фонтан из бус?!,not_clickbait,titles_naukatv
Робот из лего,not_clickbait,titles_naukatv
Жить в космосе,not_clickbait,titles_naukatv
Сладкое будущее,not_clickbait,titles_naukatv
В США протестируют новый экзоскелет для солдат,not_clickbait,titles_naukatv
